review_body,class
"Lo compré pensando que me iba a solucionar el problema que tengo yo (pelo graso al segundo día de lavado) y la verdad que no estoy muy contenta ,si tienes que salir 5 min (si lo soluciona) , al ratito ya está graso o incluso más sucio, yo lo uso cuando voy en coleta pero no es como me lo esperaba además siendo un producto de Marca. No deja de ser polvos de talco en espray",0
"Lo compré por las bienas opiniones que vi y con la idea de recuperar mi rizo, pero deja el pelo como cualquier espuma o gel fijador.",0
"Lo compré por las opiniones. Utilizo el fructis total repair pero al día siguiente de lavarlo lo noto como graso, así que decidí cambiar a este. La textura y el olor no es desagradable pero no vale para nada. Utilizo secador y planchas y, recién cortadas las puntas en la peluquería, a la semana ya las tenía todas abiertas y secas. He vuelto a mi champú de siempre y este se lo quedan mis hijos",0
"Lo compré por los 3 meses de freeletics. El código estaba caducado, pero contacte con Freeletics y me lo resolvieron. Le pongo 2 estrellas porque el código vino caducado y porque el desodorante es el más malo de rexona, no hace buena olor y te deja todo blanco. Estaría bien que hicieran este pack pero con el Invisible que es el que no te deja blanco y huele bien.",0
"Lo compré por ser un champú sin sulfatos bastante barato, pero deja el pelo muy áspero y seco, no lo volveré a comprar",0
Lo compré porque no sabía cómo limpiar un termo de café y ha sido muy útil; llega perfectamente al fondo y es muy práctico de usar.,1
"Lo compré y lo tuve que devolver, calidad justita y el proyector no proyectaba nada.",0
"Lo compré y me gusta bastante, llevo la comida del peque y aguanta muy bien el frío y el calor. Es pequeñito, yo meto 2-3 de potitos y un biberón. Tiene un bolsillo dentro donde pongo una cuchara, unas servilletas y el babero. Para lo que lo uso está muy bien y es divertido, tiene buenos acabados! La única pega que le pongo es que no tenga una tira más larga para poder colgarlo como un bolso o una mochila.",1
"Lo compré y no lo he recibido. Les acabo de escribir un segundo mail hoy, espero me contesten y me den una solución.",0
"Lo de impermeable es más bien hipotético, ya que la goma no engancha por ningún lado. No viene tampoco preparado de ninguna manera para agarrarlo a un manillar. El cable, además es tan corto que no podría instalarse ni en el faro delantero de la moto (en mi caso). No lo recomiendo para nada, hay muchas otras opciones mejores por prácticamente el mismo precio.",0
Lo devolvi porque baila y es muy molesto al cambiar de marcha,0
Lo devolvi ya que no calentaba lo suficientemente rapido pero es un producto util y con una pequeña haca para dar donde quieres.,0
"Lo devolví al día siguiente no entiendo que hace esta máquina,no gira ,ni vibra ,ni da calor ni es agradable pasarlo ,,",0
"Lo devolví porque era demasiado grande para uso domestico, mide 37cm de largo. Las medidas están en la dimensión del producto pero por descuido no lo leí. No lo he probado así que no puedo opinar sobre su funcionamiento.",0
"Lo devolví porque me pareció muy básico. Es una espuma simple con una funda. Bien de medida y bien para transporte. Y aunque por peso, el niño no necesita más firmeza, preferí comprar otro mejor (y más caro) con espuma visco.",1
"Lo devolví ya que el cable del sensor es corto y no llegaba para ponerlo (en un quad) . puesto en contacto con el vendedor para que me enviase un cable mas largo, me respondió que si no me valía que lo devolviese y así lo hice. El producto parecía bueno, pero.....",0
"Lo devolví, no encajaban bien las piezas. Lo quería poner como en La foto y no me cuadraban por ningún lado.",0
"Lo dicho, estoy segura de que en el mercado hay kits mejores por el mismo precio o similar. No digo que a ese precio vayamos a encontrar productos de lujo, pero algo mejor que estas, seguro. Aunque ya que las tengo, las uso, no las recomiendo.",0
"Lo e puesto en mi moto y no tuve que modificar nada quitar y poner, la luz que da es impresionante muy blanca con mucha fuerza, tuve que regular el foco por el corte de luz y listo, alarga muchisimo",1
"Lo enviaron por correo, desprecintado y le faltaban la mitad de las unidades pedidas. NO lo recomiendo por no ser serios en los envios.",0
Lo esperado muy rápido,1
Lo esperado todo bien,1
"Lo estoy usando con el aire y va muy bien, es muy agradable sentir el frescor y el calor no puedo opinar porque estamos en verano y con temperaturas por encima de 40 grados ya os diré en invierno.",1
Lo he comentado.prado para mí chica que es médico y le necesitaba y lo hemos comprado con el de mercurio y cada vez da una lectura distinta y no vale para nada,0
Lo he comprado para la moto de carretera y la moto de agua ya que no las cojo muy a menudo y cuando quiera hacerlo tengo que ponerle las pinzas para arrancar y con este pequeño arrancador ya no tengo que ponerle las pinzas al coche es chiquitito no pesa mucho y es efectivo al menos para los motores gasolina funciona como Power Balance para cargar el móvil y linterna tiene una opción qué hace que la luz de la linterna parpadeo pidiendo socorro está muy bien para los que salen en barcos las pinzas son duras y tienen buen apriete para las bornas en definitiva muy buen producto,1
"Lo he comprado para mi hija de 3 años pero le queda gigante. Creo que el próximo verano todavía será grande, pero lo guardo, tarde o temprano le vendrá. El género es fresquito.",1
"Lo he comprado para nada, mi hijo no lo quiere",1
Lo he comprado para utilizarlo con una bateria de coche de 12v. Ilumina suficiente para un espacio de unos 8 metros cuadrados. Le pondria una pega respecto a la longitud del cable y la ausencia de algun tipo de conector o pinza en el extremo del cable. Por lo general una relacion calidad/precio aceptable y volveria a comprarlo si necesitase otro.,1
Lo he comprado varias veces el gel noble he encontrado funcionalidad pero el mordedor es perfecto,1
"Lo he devuelto . Peso la talla s y correcto vino la talla a , pweo no se de que tallaje , me quedaban enormes .. enormes .. enorme y se supone que queda como segunda piel... el tallaje es muy grande eso sería una L",0
Lo he devuelto el tallaje no es correcto,0
"Lo he devuelto porque el material del cinturón es pobre, el acabado no me parecía de suficiente calidad.",0
Lo he encontrado más barato,0
"Lo he probado en mi coche, y no queda muy bien. Pero es lo que anuncian.",1
Lo he probado y no tiene ni la mitad del agarre que me esperaba y ni un tercio del agarre que tienen los que se ven en videos por internet.,0
Lo he puesto en el maletero del coche y se queda bastante bien y además bien sujeto,1
"Lo he usado con pelo mojado y con pelo seco y no he conseguido mucha definicion de ninguna de las 2 maneras. Ademas de que hay que usar bastante cantidad. Eso si el bote trae casi 500gr y huele bien, pero no merece la pena. Ademas venia sin sellar y se habia vertido asi es que seguramente me han colado una devolucion.",0
Lo he usado tal y como debe ser y mi aire acondicionado sigue oliendo mal .,0
"Lo he utilizado para hidratar las gomas y pastas negras de mi coche que han perdido color por efectos del sol. Es un buen producto ya que humedece, hidrata y protege. El problema es al aplicarlo, hay que dar muchas pasadas para no dejar pringoso el sitio y si tocas con los dedos y despues el coche o cristales se quedan las huellas y es incómodo de quitar. Por todo lo demás, es un buen producto y cumple sus funciones. Las gomas se ven nuevas y más negras.",1
Lo he utilizado sin problemas,1
Lo llevo usando desde hace 2 semanas y la verdad es que he quedado encantado! Una de las cosas que más echaba de menos de mi viejo teléfono era la facilidad con la que podía colocarlo en mi coche por medio de un imán. Pensé que al comprar un móvil con carga de inducción esto ya no sería posible pero esta solución da exactamente la misma comodidad a parte de que también te carga el móvil!!! La única pega que le encuentro es que no se pueden comprar los adhesivos sueltos para poder usar más de 1 funda protectora.,1
Lo me sirvieron no eran los de mi coche,1
Lo mejor: antideslizantes y cómodos. Buen precio. Varios colores en el pack. Recomendados para yoga o gimansio. Lo peor: nada en concreto.,1
Lo mismo que el otro lo he pedido hace mucho tiempo y no me ha llegado,0
"Lo más normal es que un niño se lo acabe quitando de la cabeza... Y así es, no le dura puesto ni 2 minutos... Además es una tela con un simple acolchado, dejando una sensación de inseguridad bastante grande. En definitiva, compra absurda.",0
"Lo pedí ayer y hoy ya lo tengo en casa. Es precioso, lo recomiendo al 100%. Ideal para regalo. Cinturón muy poco visto ya que es muy original y de muy buena calidad. Si estáis pensando en hacer un buen regalo, a vuestra pareja hermano o padre, no lo dudéis.",1
"Lo pedí el 17 de junio, estamos a 26 de julio y no me ha llegado, al igual me lo puedo poner para diciembre.... He pedido que me devuelvan el dinero pero ni dinero ni pedido.",0
"Lo pedí para conectar a un alimentador de coche, para usb y conector mechero y cumple perfectamente. La verdad que aún no he puesto al máximo consumo, pero con un gps y carga de móvil todo correcto",1
"Lo pedí para un Mercedes Clase C del 2000 y no queda ajustado como en la foto. El asiento es más grande, se queda un pelin corto y las esquinas no quedan ajustadas del todo. Aún así lo recomiendo por que cumple su función y queda mejor q estas fundas de las grandes superficies.",1
Lo pedí para un citroen cactus y todo perfecto es el suyo,1
Lo pedí por el precio y resulta que casi me cobran más en el envío por no ser premium. Fatal,0
"Lo pedí una talla mayor por los comentarios y acerte, Calidad muy justa terminación muy mejorable, Relación calidad precio no le puedes pedir más.",1
"Lo peor que he comprado en Amazon en toda mi vida, no vale para nada. Imposible que recoja bien, en recojido queda como una bola. Dinero tirado a la basura",0
"Lo peor que he comprado en Amazon,no se ajusta a las imágenes de muestra,me llegó todo rallado ,un plástico malo,se suponía por las imágenes que tenía imán,el envoltorio del producto se abría y cerraba sin ningún precinto ,daba la sensación de haber sido utilizado.Ya lo he devuelto,Amazon como siempre de diez.",0
Lo primero q no tiene nada q ver los de la foto con los q me han mandado y segundo q vienen distintas tallas... No me ha gustado nada. Gracias,0
"Lo puse a cargar, y al dia siguiente fui a arrancar un coche que no tenia bateria y en el primer intento empezo a salir humo por las pinzas y ya no volvio a funcionar.",0
"Lo puse una vez para probarlo, cuando le daba gas la moto daba un tirón, no iba muy fluído. Lo fui a poner la segunda vez para un viaje largo y ""ñas"" se partió",0
Lo que buscaba para q el bebé tenga una almohadita,1
"Lo que esperaba, llego todo según lo previsto, en tiempo. el aspecto y el tacto del material supera al original, que me ha dado muy mal resultado",1
Lo que me gustó es que los juegos son bastantes fluidos y rulan bien. En contra: tuve que pagar aduanas. La configuración de idioma nunca se queda en Inglés. La apagas y enciende y aparece en Chino y tienes que volver a configura el Idioma Inglés.,1
